order_line_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,postal_code,sales,quantity,discount,profit,customer_name,segment,city,state,region,category,sub_category
5296,CA-2017-142174,2017-03-04,2017-03-09,Standard Class,DP-13000,OFF-PA-10000806,77041,89.57,2,0.2,32.47,Darren Powers,Consumer,Houston,Texas,Central,Office Supplies,Paper
5297,CA-2017-108791,2017-07-27,2017-07-31,Standard Class,TM-21490,FUR-FU-10004018,10701,14.89,1,0.0,4.02,Tony Molinari,Consumer,Yonkers,New York,East,Furniture,Furnishings
5298,CA-2017-108791,2017-07-27,2017-07-31,Standard Class,TM-21490,TEC-PH-10002660,10701,543.92,8,0.0,135.98,Tony Molinari,Consumer,Yonkers,New York,East,Technology,Phones
5299,CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,OFF-EN-10001509,92037,4.08,2,0.0,1.92,Darrin Van Huff,Corporate,San Diego,California,West,Office Supplies,Envelopes
5300,CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,OFF-LA-10003148,92037,18.9,3,0.0,8.69,Darrin Van Huff,Corporate,San Diego,California,West,Office Supplies,Labels
5301,CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,FUR-TA-10002645,22153,2275.5,10,0.0,386.84,Anna HÃ¤berlin,Corporate,Springfield,Virginia,South,Furniture,Tables
5302,CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,TEC-AC-10003033,22153,1979.7,6,0.0,653.3,Anna HÃ¤berlin,Corporate,Springfield,Virginia,South,Technology,Accessories
5303,CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,OFF-LA-10001297,22153,62.1,6,0.0,29.81,Anna HÃ¤berlin,Corporate,Springfield,Virginia,South,Office Supplies,Labels
5304,US-2014-139500,2014-11-16,2014-11-20,Standard Class,AB-10165,FUR-CH-10002017,62521,37.3,2,0.3,-1.07,Alan Barnes,Consumer,Decatur,Illinois,Central,Furniture,Chairs
5305,US-2014-166310,2014-09-21,2014-09-23,First Class,JS-15940,FUR-FU-10001546,75043,8.54,2,0.6,-7.48,Joni Sundaresam,Home Office,Garland,Texas,Central,Furniture,Furnishings
5306,US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,FUR-FU-10000629,11572,68.95,5,0.0,28.96,Benjamin Venier,Corporate,Oceanside,New York,East,Furniture,Furnishings
5307,US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,OFF-ST-10000036,11572,296.37,3,0.0,80.02,Benjamin Venier,Corporate,Oceanside,New York,East,Office Supplies,Storage
5308,US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,TEC-PH-10002583,11572,39.98,2,0.0,2.0,Benjamin Venier,Corporate,Oceanside,New York,East,Technology,Phones
5309,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,FUR-CH-10003774,77095,191.06,3,0.3,-46.4,Nathan Cano,Consumer,Houston,Texas,Central,Furniture,Chairs
5310,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,OFF-AR-10003876,77095,13.04,5,0.2,3.91,Nathan Cano,Consumer,Houston,Texas,Central,Office Supplies,Art
5311,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,OFF-BI-10003527,77095,1525.19,6,0.8,-2287.78,Nathan Cano,Consumer,Houston,Texas,Central,Office Supplies,Binders
5312,CA-2016-123414,2016-08-21,2016-08-27,Standard Class,SU-20665,OFF-LA-10004559,27834,9.22,4,0.2,3.34,Stephanie Ulpright,Home Office,Greenville,North Carolina,South,Office Supplies,Labels
5313,CA-2016-123414,2016-08-21,2016-08-27,Standard Class,SU-20665,OFF-SU-10002573,27834,28.05,2,0.2,3.51,Stephanie Ulpright,Home Office,Greenville,North Carolina,South,Office Supplies,Supplies
5314,CA-2017-137876,2017-04-30,2017-05-05,Standard Class,DJ-13510,FUR-FU-10000222,94110,64.96,2,0.0,21.44,Don Jones,Corporate,San Francisco,California,West,Furniture,Furnishings
5315,CA-2017-137876,2017-04-30,2017-05-05,Standard Class,DJ-13510,OFF-EN-10001219,94110,30.56,4,0.0,14.97,Don Jones,Corporate,San Francisco,California,West,Office Supplies,Envelopes
5316,CA-2016-154060,2016-05-02,2016-05-08,Standard Class,DL-12865,FUR-CH-10002304,27405,187.06,9,0.2,11.69,Dan Lawera,Consumer,Greensboro,North Carolina,South,Furniture,Chairs
5317,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,FUR-FU-10002364,37918,11.81,2,0.2,1.33,Dean percer,Home Office,Knoxville,Tennessee,South,Furniture,Furnishings
5318,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,FUR-FU-10004864,37918,9.66,1,0.2,1.57,Dean percer,Home Office,Knoxville,Tennessee,South,Furniture,Furnishings
5318,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,FUR-FU-10004864,37918,9.66,1,0.2,1.57,Dean percer,Home Office,Knoxville,Tennessee,South,Furniture,Furnishings
5319,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,OFF-PA-10003172,37918,20.74,4,0.2,7.26,Dean percer,Home Office,Knoxville,Tennessee,South,Office Supplies,Paper
5320,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,OFF-BI-10000977,37918,27.36,3,0.7,-21.89,Dean percer,Home Office,Knoxville,Tennessee,South,Office Supplies,Binders
5321,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,FUR-TA-10000198,37918,2314.12,7,0.4,-1002.78,Dean percer,Home Office,Knoxville,Tennessee,South,Furniture,Tables
5322,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,OFF-BI-10003984,37918,34.24,4,0.7,-26.25,Dean percer,Home Office,Knoxville,Tennessee,South,Office Supplies,Binders
5323,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,FUR-FU-10003691,37918,19.76,2,0.2,5.93,Dean percer,Home Office,Knoxville,Tennessee,South,Furniture,Furnishings
5324,CA-2017-134439,2017-09-18,2017-09-23,Second Class,TM-21010,OFF-PA-10004082,68801,15.96,2,0.0,7.98,Tamara Manning,Consumer,Grand Island,Nebraska,Central,Office Supplies,Paper
5325,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,OFF-AR-10003723,90712,16.9,5,0.0,6.25,Tracy Zic,Consumer,Lakewood,California,West,Office Supplies,Art
5326,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,FUR-FU-10004270,90712,25.08,6,0.0,9.03,Tracy Zic,Consumer,Lakewood,California,West,Furniture,Furnishings
5326,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,FUR-FU-10004270,90712,25.08,6,0.0,9.03,Tracy Zic,Consumer,Lakewood,California,West,Furniture,Furnishings
5327,CA-2015-152681,2015-01-17,2015-01-22,Standard Class,SC-20260,OFF-AR-10003183,1841,6.68,2,0.0,2.0,Scott Cohen,Corporate,Lawrence,Massachusetts,East,Office Supplies,Art
5328,CA-2014-130813,2014-01-06,2014-01-08,Second Class,LS-17230,OFF-PA-10002005,90049,19.44,3,0.0,9.33,Lycoris Saunders,Consumer,Los Angeles,California,West,Office Supplies,Paper
5329,CA-2015-120320,2015-03-05,2015-03-09,Standard Class,MV-18190,TEC-PH-10000149,77036,31.92,2,0.2,2.39,Mike Vittorini,Consumer,Houston,Texas,Central,Technology,Phones
5330,CA-2016-111941,2016-12-25,2016-12-28,Second Class,BD-11620,OFF-BI-10001524,10035,33.57,2,0.2,11.75,Brian DeCherney,Consumer,New York City,New York,East,Office Supplies,Binders
5331,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,FUR-FU-10004748,10011,63.94,1,0.0,24.94,Christina VanderZanden,Consumer,New York City,New York,East,Furniture,Furnishings
5332,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,OFF-BI-10001460,10011,60.6,5,0.2,20.45,Christina VanderZanden,Consumer,New York City,New York,East,Office Supplies,Binders
5333,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,OFF-SU-10002503,10011,22.72,4,0.0,6.59,Christina VanderZanden,Consumer,New York City,New York,East,Office Supplies,Supplies
5334,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,FUR-FU-10001731,19711,10.68,4,0.0,4.06,Karl Braun,Consumer,Newark,Delaware,East,Furniture,Furnishings
5335,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,OFF-PA-10002160,19711,17.34,3,0.0,8.5,Karl Braun,Consumer,Newark,Delaware,East,Office Supplies,Paper
5336,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,OFF-PA-10002659,19711,3.38,1,0.0,1.55,Karl Braun,Consumer,Newark,Delaware,East,Office Supplies,Paper
5337,CA-2015-169278,2015-05-21,2015-05-25,Standard Class,ME-18010,OFF-BI-10001636,98105,26.98,4,0.2,8.77,Michelle Ellison,Corporate,Seattle,Washington,West,Office Supplies,Binders
5338,CA-2017-111577,2017-10-16,2017-10-21,Standard Class,AJ-10780,OFF-PA-10000062,85254,307.78,7,0.2,111.57,Anthony Jacobs,Corporate,Scottsdale,Arizona,West,Office Supplies,Paper
5339,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,OFF-ST-10002554,11572,244.55,5,0.0,4.89,Dianna Vittorini,Consumer,Oceanside,New York,East,Office Supplies,Storage
5340,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,OFF-EN-10001509,11572,12.24,6,0.0,5.75,Dianna Vittorini,Consumer,Oceanside,New York,East,Office Supplies,Envelopes
5341,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,TEC-AC-10002018,11572,13.98,2,0.0,6.01,Dianna Vittorini,Consumer,Oceanside,New York,East,Technology,Accessories
5342,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,TEC-AC-10002637,11572,899.95,5,0.0,54.0,Dianna Vittorini,Consumer,Oceanside,New York,East,Technology,Accessories
5343,US-2014-168501,2014-11-21,2014-11-27,Standard Class,JK-15325,OFF-EN-10001509,75220,1.63,1,0.2,0.55,Jason Klamczynski,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes
5344,US-2014-168501,2014-11-21,2014-11-27,Standard Class,JK-15325,TEC-PH-10004922,75220,267.96,5,0.2,16.75,Jason Klamczynski,Corporate,Dallas,Texas,Central,Technology,Phones
5345,CA-2015-112053,2015-10-11,2015-10-13,Second Class,SH-20395,TEC-AC-10002550,14609,31.95,1,0.0,2.24,Shahid Hopkins,Consumer,Rochester,New York,East,Technology,Accessories
5345,CA-2015-112053,2015-10-11,2015-10-13,Second Class,SH-20395,TEC-AC-10002550,14609,31.95,1,0.0,2.24,Shahid Hopkins,Consumer,Rochester,New York,East,Technology,Accessories
5346,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,OFF-ST-10003208,90045,725.84,4,0.0,210.49,Steven Cartwright,Consumer,Los Angeles,California,West,Office Supplies,Storage
5347,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,OFF-BI-10003981,90045,10.9,3,0.2,3.95,Steven Cartwright,Consumer,Los Angeles,California,West,Office Supplies,Binders
5348,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,OFF-BI-10001031,90045,8.54,2,0.2,2.88,Steven Cartwright,Consumer,Los Angeles,California,West,Office Supplies,Binders
5349,CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,OFF-BI-10003676,55125,32.34,3,0.0,15.52,Chris Selesnick,Corporate,Woodbury,Minnesota,Central,Office Supplies,Binders
5350,CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,OFF-PA-10004082,55125,39.9,5,0.0,19.95,Chris Selesnick,Corporate,Woodbury,Minnesota,Central,Office Supplies,Paper
5351,US-2017-103814,2017-12-09,2017-12-16,Standard Class,LH-16900,OFF-PA-10001019,60068,143.86,9,0.2,48.55,Lena Hernandez,Consumer,Park Ridge,Illinois,Central,Office Supplies,Paper
5352,CA-2016-123932,2016-09-06,2016-09-12,Standard Class,YC-21895,OFF-PA-10004665,75217,41.92,4,0.2,15.2,Yoseph Carroll,Corporate,Dallas,Texas,Central,Office Supplies,Paper
5353,CA-2016-123932,2016-09-06,2016-09-12,Standard Class,YC-21895,TEC-PH-10002447,75217,329.58,2,0.2,37.08,Yoseph Carroll,Corporate,Dallas,Texas,Central,Technology,Phones
5354,US-2016-101616,2016-09-03,2016-09-06,First Class,CY-12745,OFF-BI-10000014,71203,87.28,8,0.0,41.02,Craig Yedwab,Corporate,Monroe,Louisiana,South,Office Supplies,Binders
5355,CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,FUR-CH-10002439,90004,279.46,6,0.2,20.96,Aaron Hawkins,Corporate,Los Angeles,California,West,Furniture,Chairs
5356,CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,OFF-PA-10003063,90004,8.0,2,0.0,3.84,Aaron Hawkins,Corporate,Los Angeles,California,West,Office Supplies,Paper
5357,CA-2016-138037,2016-09-29,2016-10-03,Standard Class,AR-10540,OFF-BI-10002982,94109,27.24,5,0.2,9.53,Andy Reiter,Consumer,San Francisco,California,West,Office Supplies,Binders
5358,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,TEC-AC-10004510,94122,16.36,1,0.0,1.64,Sonia Sunley,Consumer,San Francisco,California,West,Technology,Accessories
5359,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,OFF-ST-10000321,94122,15.78,2,0.0,0.63,Sonia Sunley,Consumer,San Francisco,California,West,Office Supplies,Storage
5360,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,OFF-AR-10004602,94122,45.98,2,0.0,12.87,Sonia Sunley,Consumer,San Francisco,California,West,Office Supplies,Art
5361,US-2017-126060,2017-04-14,2017-04-18,Standard Class,DW-13585,FUR-BO-10003433,28314,198.27,8,0.2,-32.22,Dorothy Wardle,Corporate,Fayetteville,North Carolina,South,Furniture,Bookcases
5362,CA-2017-100951,2017-06-09,2017-06-10,First Class,NC-18625,OFF-ST-10001496,75217,720.76,5,0.2,54.06,Noah Childs,Corporate,Dallas,Texas,Central,Office Supplies,Storage
5363,CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,FUR-FU-10000672,67212,70.56,6,0.0,23.99,Carlos Daly,Consumer,Wichita,Kansas,Central,Furniture,Furnishings
5364,CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,OFF-AP-10001293,67212,81.96,2,0.0,22.95,Carlos Daly,Consumer,Wichita,Kansas,Central,Office Supplies,Appliances
5365,CA-2014-123477,2014-01-18,2014-01-21,Second Class,DW-13195,OFF-AP-10000692,97477,64.86,4,0.2,6.49,David Wiener,Corporate,Springfield,Oregon,West,Office Supplies,Appliances
5366,CA-2016-107790,2016-11-20,2016-11-24,Standard Class,EH-13990,TEC-PH-10004539,77041,151.19,1,0.2,13.23,Erica Hackney,Consumer,Houston,Texas,Central,Technology,Phones
5367,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,TEC-PH-10002923,98103,88.78,3,0.2,7.77,Bill Donatelli,Consumer,Seattle,Washington,West,Technology,Phones
5368,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,OFF-LA-10004689,98103,11.56,4,0.0,5.43,Bill Donatelli,Consumer,Seattle,Washington,West,Office Supplies,Labels
5369,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,OFF-ST-10001228,98103,15.58,1,0.0,3.9,Bill Donatelli,Consumer,Seattle,Washington,West,Office Supplies,Storage
5369,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,OFF-ST-10001228,98103,15.58,1,0.0,3.9,Bill Donatelli,Consumer,Seattle,Washington,West,Office Supplies,Storage
5370,CA-2017-147403,2017-09-10,2017-09-13,First Class,KH-16630,OFF-PA-10003302,44312,85.06,3,0.2,28.71,Ken Heidel,Corporate,Akron,Ohio,East,Office Supplies,Paper
5371,US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,FUR-FU-10004665,48237,273.96,2,0.0,71.23,Nicole Hansen,Corporate,Oak Park,Michigan,Central,Furniture,Furnishings
5372,US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,FUR-FU-10004188,48237,306.9,3,0.0,79.79,Nicole Hansen,Corporate,Oak Park,Michigan,Central,Furniture,Furnishings
5373,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,OFF-PA-10003177,77041,15.55,3,0.2,5.44,Andrew Gjertsen,Corporate,Houston,Texas,Central,Office Supplies,Paper
5374,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,FUR-TA-10002607,77041,347.36,7,0.3,-69.47,Andrew Gjertsen,Corporate,Houston,Texas,Central,Furniture,Tables
5375,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,OFF-PA-10001166,77041,10.37,2,0.2,3.63,Andrew Gjertsen,Corporate,Houston,Texas,Central,Office Supplies,Paper
5375,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,OFF-PA-10001166,77041,10.37,2,0.2,3.63,Andrew Gjertsen,Corporate,Houston,Texas,Central,Office Supplies,Paper
5376,CA-2017-134152,2017-05-27,2017-05-31,Standard Class,RP-19855,TEC-AC-10004510,98103,98.16,6,0.0,9.82,Roy Phan,Corporate,Seattle,Washington,West,Technology,Accessories
5377,CA-2017-134152,2017-05-27,2017-05-31,Standard Class,RP-19855,OFF-AR-10004062,98103,31.44,3,0.0,7.86,Roy Phan,Corporate,Seattle,Washington,West,Office Supplies,Art
5378,CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,OFF-EN-10000056,19134,348.49,7,0.2,117.61,Nona Balk,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes
5379,CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,OFF-ST-10001469,19134,172.74,4,0.2,-30.23,Nona Balk,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage
5380,CA-2016-136021,2016-08-14,2016-08-18,Standard Class,JM-15580,OFF-PA-10000551,90045,15.54,3,0.0,7.61,Jill Matthias,Consumer,Los Angeles,California,West,Office Supplies,Paper
5381,CA-2016-136021,2016-08-14,2016-08-18,Standard Class,JM-15580,TEC-MA-10000423,90045,105.55,6,0.2,35.62,Jill Matthias,Consumer,Los Angeles,California,West,Technology,Machines
5382,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,OFF-PA-10001870,77070,25.92,5,0.2,9.07,Don Miller,Corporate,Houston,Texas,Central,Office Supplies,Paper
5383,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,OFF-FA-10001843,77070,15.81,8,0.2,5.34,Don Miller,Corporate,Houston,Texas,Central,Office Supplies,Fasteners
5384,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,OFF-PA-10002036,77070,10.37,2,0.2,3.76,Don Miller,Corporate,Houston,Texas,Central,Office Supplies,Paper
5385,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,CC-12220,TEC-PH-10001760,19143,358.2,3,0.4,41.79,Chris Cortes,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones
5386,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,CC-12220,TEC-PH-10000673,19143,545.92,14,0.4,72.79,Chris Cortes,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones
5387,CA-2017-152786,2017-03-12,2017-03-17,Standard Class,GA-14725,OFF-BI-10000829,72756,40.41,9,0.0,18.59,Guy Armstrong,Consumer,Rogers,Arkansas,South,Office Supplies,Binders
5388,CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,TEC-PH-10001924,90045,167.98,3,0.2,10.5,Cynthia Voltz,Corporate,Los Angeles,California,West,Technology,Phones
5389,CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,TEC-AC-10004864,90045,109.53,3,0.0,47.1,Cynthia Voltz,Corporate,Los Angeles,California,West,Technology,Accessories
5390,CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,OFF-LA-10004345,90045,9.82,2,0.0,4.81,Cynthia Voltz,Corporate,Los Angeles,California,West,Office Supplies,Labels
5391,CA-2017-163874,2017-11-10,2017-11-12,Second Class,NC-18535,OFF-BI-10000088,98105,26.35,3,0.2,9.55,Nick Crebassa,Corporate,Seattle,Washington,West,Office Supplies,Binders
5392,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,OFF-LA-10002787,19805,22.5,6,0.0,10.8,Georgia Rosenberg,Corporate,Wilmington,Delaware,East,Office Supplies,Labels
5393,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,OFF-LA-10001569,19805,9.96,2,0.0,4.58,Georgia Rosenberg,Corporate,Wilmington,Delaware,East,Office Supplies,Labels
5394,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,OFF-BI-10002429,19805,213.08,7,0.0,102.28,Georgia Rosenberg,Corporate,Wilmington,Delaware,East,Office Supplies,Binders
5395,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,FUR-BO-10000362,19805,1025.88,6,0.0,235.95,Georgia Rosenberg,Corporate,Wilmington,Delaware,East,Furniture,Bookcases
5396,CA-2014-104829,2014-11-18,2014-11-21,Second Class,JG-15805,OFF-PA-10003016,84604,21.98,7,0.0,9.89,John Grady,Corporate,Provo,Utah,West,Office Supplies,Paper
5397,US-2016-147340,2016-09-24,2016-09-24,Same Day,EB-13750,FUR-FU-10002501,94110,63.2,5,0.0,23.38,Edward Becker,Corporate,San Francisco,California,West,Furniture,Furnishings
5398,CA-2016-145492,2016-11-20,2016-11-27,Standard Class,MC-17605,OFF-AP-10003622,90004,39.0,12,0.0,11.31,Matt Connell,Corporate,Los Angeles,California,West,Office Supplies,Appliances
5399,CA-2016-163202,2016-09-27,2016-10-02,Standard Class,BM-11650,OFF-BI-10002764,43130,2.91,3,0.7,-2.03,Brian Moss,Corporate,Lancaster,Ohio,East,Office Supplies,Binders
5400,CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,FUR-BO-10001798,90004,556.67,5,0.15,6.55,Herbert Flentye,Consumer,Los Angeles,California,West,Furniture,Bookcases
5401,CA-2017-132262,2017-09-21,2017-09-23,First Class,ML-18265,TEC-AC-10000158,98103,71.98,2,0.0,15.12,Muhammed Lee,Consumer,Seattle,Washington,West,Technology,Accessories
5402,CA-2017-132262,2017-09-21,2017-09-23,First Class,ML-18265,TEC-AC-10000303,98103,79.98,2,0.0,26.39,Muhammed Lee,Consumer,Seattle,Washington,West,Technology,Accessories
5403,CA-2017-123043,2017-08-24,2017-08-29,Standard Class,AH-10195,OFF-BI-10003910,10024,24.67,4,0.2,7.71,Alan Haines,Corporate,New York City,New York,East,Office Supplies,Binders
5404,CA-2017-123043,2017-08-24,2017-08-29,Standard Class,AH-10195,OFF-BI-10000138,10024,3.74,1,0.2,1.31,Alan Haines,Corporate,New York City,New York,East,Office Supplies,Binders
5405,US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,TEC-PH-10002398,90045,445.96,5,0.2,55.75,Tracy Zic,Consumer,Los Angeles,California,West,Technology,Phones
5406,US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,TEC-AC-10003399,90045,36.24,1,0.0,15.22,Tracy Zic,Consumer,Los Angeles,California,West,Technology,Accessories
5407,US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,OFF-FA-10000992,90045,10.65,3,0.0,5.01,Tracy Zic,Consumer,Los Angeles,California,West,Office Supplies,Fasteners
5408,CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,OFF-PA-10003022,94109,87.92,4,0.0,40.44,Denise Monton,Corporate,San Francisco,California,West,Office Supplies,Paper
5408,CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,OFF-PA-10003022,94109,87.92,4,0.0,40.44,Denise Monton,Corporate,San Francisco,California,West,Office Supplies,Paper
